computer_name,event_id,message
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MY-CAL-WIN10$
	Account Domain:		MY-CALDERA
	Logon ID:		0x3E7

Task Information:
	Task Name: 		\Microsoft\Windows\EnterpriseMgmtNonCritical\B8CDB685-E763-459A-B39B-CB68B1541710\Queued Schedule created for queued alerts
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.4"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Author>$(@%systemRoot%\system32\deviceenroller.exe,-101)</Author>
    <Description>$(@%systemRoot%\system32\deviceenroller.exe,-102)</Description>
    <URI>\Microsoft\Windows\EnterpriseMgmtNonCritical\B8CDB685-E763-459A-B39B-CB68B1541710\Queued Schedule created for queued alerts</URI>
    <SecurityDescriptor>D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)</SecurityDescriptor>
  </RegistrationInfo>
  <Triggers>
    <WnfStateChangeTrigger id=""DataSenseTrigger"">
      <Enabled>true</Enabled>
      <StateName>7528BCA32E008315</StateName>
      <Data>01</Data>
      <DataOffset>0</DataOffset>
    </WnfStateChangeTrigger>
    <WnfStateChangeTrigger id=""FreeNetworkTrigger"">
      <Enabled>true</Enabled>
      <StateName>7510BCA33E0B8441</StateName>
      <Data>03</Data>
      <DataOffset>0</DataOffset>
    </WnfStateChangeTrigger>
    <TimeTrigger>
      <StartBoundary>2024-08-19T17:16:57</StartBoundary>
      <Enabled>true</Enabled>
    </TimeTrigger>
  </Triggers>
  <Principals>
    <Principal id=""LocalSystem"">
      <UserId>S-1-5-18</UserId>
      <RunLevel>HighestAvailable</RunLevel>
      <LogonType>InteractiveToken</LogonType>
    </Principal>
  </Principals>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>false</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>false</StopIfGoingOnBatteries>
    <AllowHardTerminate>false</AllowHardTerminate>
    <StartWhenAvailable>true</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>true</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <DisallowStartOnRemoteAppSession>false</DisallowStartOnRemoteAppSession>
    <UseUnifiedSchedulingEngine>true</UseUnifiedSchedulingEngine>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""LocalSystem"">
    <Exec>
      <Command>%windir%\system32\deviceenroller.exe</Command>
      <Arguments>/o ""B8CDB685-E763-459A-B39B-CB68B1541710"" /c /q</Arguments>
    </Exec>
  </Actions>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324609650
	ClientProcessId: 			10120
	ParentProcessId: 			1376
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\npcapwatchdog
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2024-08-19T17:11:59</Date>
    <Author>MY-CALDERA\johnny.douche</Author>
    <URI>\npcapwatchdog</URI>
  </RegistrationInfo>
  <Triggers>
    <BootTrigger>
      <StartBoundary>2024-08-19T17:11:00</StartBoundary>
      <Enabled>true</Enabled>
    </BootTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>""C:\Program Files\Npcap\CheckStatus.bat""</Command>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>S-1-5-18</UserId>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324609653
	ClientProcessId: 			8936
	ParentProcessId: 			9500
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\npcapwatchdog
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2024-08-19T17:13:20</Date>
    <Author>MY-CALDERA\johnny.douche</Author>
    <URI>\npcapwatchdog</URI>
  </RegistrationInfo>
  <Triggers>
    <BootTrigger>
      <StartBoundary>2024-08-19T17:13:00</StartBoundary>
      <Enabled>true</Enabled>
    </BootTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>""C:\Program Files\Npcap\CheckStatus.bat""</Command>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>S-1-5-18</UserId>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324609727
	ClientProcessId: 			1988
	ParentProcessId: 			2904
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\win32times
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2024-08-19T18:30:21</Date>
    <Author>MY-CALDERA\johnny.douche</Author>
    <URI>\win32times</URI>
  </RegistrationInfo>
  <Triggers>
    <CalendarTrigger>
      <StartBoundary>2024-08-19T18:30:00</StartBoundary>
      <Enabled>true</Enabled>
      <ScheduleByDay>
        <DaysInterval>1</DaysInterval>
      </ScheduleByDay>
    </CalendarTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>cmd</Command>
      <Arguments>/c powershell.exe -ep bypass -file c:\T1036.004_NonExistingScript.ps1</Arguments>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>S-1-5-18</UserId>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324612878
	ClientProcessId: 			3672
	ParentProcessId: 			3196
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\T1053_005_OnLogon
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2024-08-19T18:36:43</Date>
    <Author>MY-CALDERA\johnny.douche</Author>
    <URI>\T1053_005_OnLogon</URI>
  </RegistrationInfo>
  <Triggers>
    <LogonTrigger>
      <StartBoundary>2024-08-19T18:36:00</StartBoundary>
      <Enabled>true</Enabled>
    </LogonTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>cmd.exe</Command>
      <Arguments>/c calc.exe</Arguments>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>MY-CALDERA\johnny.douche</UserId>
      <LogonType>InteractiveToken</LogonType>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324613036
	ClientProcessId: 			10740
	ParentProcessId: 			7080
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\T1053_005_WMI
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2021-04-22T12:29:17</Date>
    <Author>AtomicRedTeam</Author>
    <URI>\T1053_005_WMI</URI>
  </RegistrationInfo>
  <Triggers>
    <LogonTrigger>
      <StartBoundary>2021-04-22T12:29:00</StartBoundary>
      <Enabled>true</Enabled>
    </LogonTrigger>
  </Triggers>
  <Principals>
    <Principal id=""Author"">
      <GroupId>S-1-5-32-545</GroupId>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>notepad.exe</Command>
    </Exec>
  </Actions>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324612947
	ClientProcessId: 			10320
	ParentProcessId: 			912
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\ATOMIC-T1053.005
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2024-08-19T18:37:06</Date>
    <Author>MY-CALDERA\johnny.douche</Author>
    <URI>\ATOMIC-T1053.005</URI>
  </RegistrationInfo>
  <Triggers>
    <CalendarTrigger>
      <StartBoundary>2024-08-19T07:45:00</StartBoundary>
      <Enabled>true</Enabled>
      <ScheduleByDay>
        <DaysInterval>1</DaysInterval>
      </ScheduleByDay>
    </CalendarTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>cmd</Command>
      <Arguments>/c start /min """" powershell.exe -Command IEX([System.Text.Encoding]::ASCII.GetString([System.Convert]::FromBase64String((Get-ItemProperty -Path HKCU:\\SOFTWARE\\ATOMIC-T1053.005).test)))</Arguments>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>MY-CALDERA\johnny.douche</UserId>
      <LogonType>InteractiveToken</LogonType>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324613055
	ClientProcessId: 			1076
	ParentProcessId: 			4444
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\T1053_005_OnStartup
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2024-08-19T18:36:43</Date>
    <Author>MY-CALDERA\johnny.douche</Author>
    <URI>\T1053_005_OnStartup</URI>
  </RegistrationInfo>
  <Triggers>
    <BootTrigger>
      <StartBoundary>2024-08-19T18:36:00</StartBoundary>
      <Enabled>true</Enabled>
    </BootTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>cmd.exe</Command>
      <Arguments>/c calc.exe</Arguments>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>S-1-5-18</UserId>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324613037
	ClientProcessId: 			6168
	ParentProcessId: 			7080
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\spawn
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Date>2024-08-19T18:36:45</Date>
    <Author>MY-CALDERA\johnny.douche</Author>
    <URI>\spawn</URI>
  </RegistrationInfo>
  <Triggers>
    <TimeTrigger>
      <StartBoundary>2024-08-19T20:10:00</StartBoundary>
      <Enabled>true</Enabled>
    </TimeTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>false</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>C:\windows\system32\cmd.exe</Command>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>MY-CALDERA\johnny.douche</UserId>
      <LogonType>InteractiveToken</LogonType>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324613040
	ClientProcessId: 			11068
	ParentProcessId: 			6356
	FQDN: 		0
	"
MY-CAL-WIN10.my-caldera.local,4698,"A scheduled task was created.

Subject:
	Security ID:		S-1-5-21-2660913165-747899962-3445366673-1106
	Account Name:		johnny.douche
	Account Domain:		MY-CALDERA
	Logon ID:		0xF81E3

Task Information:
	Task Name: 		\Run Notepad
	Task Content: 		<?xml version=""1.0"" encoding=""UTF-16""?>
<Task version=""1.2"" xmlns=""http://schemas.microsoft.com/windows/2004/02/mit/task"">
  <RegistrationInfo>
    <Author>Administrator</Author>
    <Description>Start Notepad without UAC</Description>
    <URI>\Run Notepad</URI>
  </RegistrationInfo>
  <Triggers>
    <TimeTrigger id=""TimeTriggerId"">
      <StartBoundary>2024-08-19T18:37:10</StartBoundary>
      <EndBoundary>2024-10-19T18:37:00</EndBoundary>
      <ExecutionTimeLimit>PT5M</ExecutionTimeLimit>
      <Enabled>true</Enabled>
    </TimeTrigger>
  </Triggers>
  <Settings>
    <MultipleInstancesPolicy>IgnoreNew</MultipleInstancesPolicy>
    <DisallowStartIfOnBatteries>true</DisallowStartIfOnBatteries>
    <StopIfGoingOnBatteries>true</StopIfGoingOnBatteries>
    <AllowHardTerminate>true</AllowHardTerminate>
    <StartWhenAvailable>true</StartWhenAvailable>
    <RunOnlyIfNetworkAvailable>false</RunOnlyIfNetworkAvailable>
    <IdleSettings>
      <Duration>PT10M</Duration>
      <WaitTimeout>PT1H</WaitTimeout>
      <StopOnIdleEnd>true</StopOnIdleEnd>
      <RestartOnIdle>false</RestartOnIdle>
    </IdleSettings>
    <AllowStartOnDemand>true</AllowStartOnDemand>
    <Enabled>true</Enabled>
    <Hidden>false</Hidden>
    <RunOnlyIfIdle>false</RunOnlyIfIdle>
    <WakeToRun>false</WakeToRun>
    <ExecutionTimeLimit>PT72H</ExecutionTimeLimit>
    <Priority>7</Priority>
  </Settings>
  <Actions Context=""Author"">
    <Exec>
      <Command>C:\Windows\System32\notepad.exe</Command>
    </Exec>
  </Actions>
  <Principals>
    <Principal id=""Author"">
      <UserId>MY-CALDERA\johnny.douche</UserId>
      <LogonType>InteractiveToken</LogonType>
      <RunLevel>LeastPrivilege</RunLevel>
    </Principal>
  </Principals>
</Task>

Other Information:
	ProcessCreationTime: 		8162774324613048
	ClientProcessId: 			5404
	ParentProcessId: 			912
	FQDN: 		0
	"
